49	24	5.0	1471996800
49	20	5.0	1471996800
49	2	5.0	1476921600
49	139	5.0	1484352000
49	138	5.0	1484352000
49	140	5.0	1484352000
49	133	5.0	1484352000
49	21	5.0	1484352000
49	4	5.0	1484352000
50	25	5.0	1468368000
50	31	5.0	1468886400
50	2	5.0	1468886400
50	82	5.0	1469232000
50	23	5.0	1473206400
50	145	5.0	1481846400
50	139	5.0	1497225600
50	124	5.0	1497312000
50	132	5.0	1497571200
50	144	5.0	1508889600
51	119	5.0	1465862400
51	110	5.0	1465862400
51	81	5.0	1465862400
51	74	5.0	1465862400
51	17	5.0	1465862400
51	2	5.0	1465862400
52	82	5.0	1424304000
52	123	5.0	1455926400
52	2	5.0	1461542400
52	143	5.0	1481414400
52	13	5.0	1491350400
52	9	5.0	1491350400
53	104	5.0	1457568000
53	103	5.0	1457568000
53	81	5.0	1457568000
53	71	5.0	1457568000
53	65	5.0	1457568000
53	57	5.0	1457568000
53	53	5.0	1457568000
53	34	5.0	1457568000
53	36	5.0	1457568000
53	2	5.0	1457568000
53	49	5.0	1458777600
54	119	5.0	1456704000
54	54	5.0	1456704000
54	26	5.0	1456704000
54	22	5.0	1456704000
54	2	5.0	1456704000
55	53	5.0	1455580800
55	26	5.0	1455580800
55	21	5.0	1455580800
55	2	5.0	1456444800
55	74	5.0	1462752000
55	45	5.0	1462752000
55	27	5.0	1462752000
55	136	5.0	1495497600
55	71	5.0	1498348800
56	72	5.0	1456099200
56	65	5.0	1456099200
56	18	5.0	1456099200
56	5	5.0	1456099200
56	2	5.0	1456099200
57	54	5.0	1454803200
57	20	5.0	1454803200
57	2	5.0	1454803200
57	139	5.0	1486598400
57	21	5.0	1486598400
57	143	5.0	1501891200
57	26	5.0	1502582400
58	70	5.0	1451433600
58	2	5.0	1454457600
58	82	5.0	1490054400
58	54	5.0	1490054400
58	27	5.0	1490054400
59	47	5.0	1453766400
59	41	5.0	1453766400
59	19	5.0	1453766400
59	15	5.0	1453766400
59	2	5.0	1453766400
60	110	5.0	1453420800
60	55	5.0	1453420800
60	48	5.0	1453420800
60	40	5.0	1453420800
60	34	5.0	1453420800
60	36	5.0	1453420800
60	27	5.0	1453420800
60	26	5.0	1453420800
60	18	5.0	1453420800
60	14	5.0	1453420800
60	2	5.0	1453420800
60	53	5.0	1456876800
61	119	5.0	1452988800
61	2	5.0	1452988800
61	111	5.0	1487289600
61	46	5.0	1487289600
61	123	4.0	1489190400
61	110	5.0	1489190400
61	44	4.0	1489190400
61	41	4.0	1489190400
61	64	5.0	1497052800
61	10	5.0	1497052800
61	82	4.0	1501286400
61	63	5.0	1501286400
62	2	5.0	1452211200
62	139	5.0	1507680000
62	54	5.0	1507680000
62	3	5.0	1507680000
62	82	5.0	1528329600
63	73	5.0	1451347200
63	54	5.0	1451347200
63	40	5.0	1451347200
63	28	5.0	1451347200
63	5	5.0	1451347200
63	2	5.0	1451347200
64	2	5.0	1451260800
64	135	5.0	1516579200
64	51	5.0	1516579200
64	12	5.0	1516579200
64	9	5.0	1516579200
65	2	5.0	1450742400
65	139	5.0	1481068800
65	21	5.0	1481068800
65	22	5.0	1481068800
65	26	5.0	1481500800
66	12	5.0	1450656000
66	2	5.0	1450656000
66	45	5.0	1453680000
66	48	5.0	1453680000
66	40	5.0	1453680000
67	53	5.0	1433548800
67	50	5.0	1433548800
67	107	5.0	1447459200
67	67	5.0	1447459200
67	2	5.0	1447459200
67	12	5.0	1458604800
67	58	5.0	1463356800
67	51	5.0	1463356800
67	14	5.0	1463356800
67	10	5.0	1463356800
68	54	5.0	1439856000
68	50	5.0	1439856000
68	33	5.0	1439856000
68	20	5.0	1439856000
68	4	5.0	1439856000
68	2	5.0	1439856000
69	27	5.0	1434326400
69	26	5.0	1434326400
69	19	5.0	1434326400
69	10	5.0	1434326400
69	2	5.0	1434326400
70	25	5.0	1395446400
70	2	5.0	1429574400
70	54	5.0	1448755200
70	118	5.0	1458604800
70	125	5.0	1461888000
70	82	5.0	1466035200
70	23	5.0	1501372800
71	11	5.0	1429401600
71	2	4.0	1429401600
71	104	5.0	1451174400
71	67	5.0	1451174400
71	66	5.0	1451174400
71	57	5.0	1451174400
72	40	5.0	1404432000
72	26	5.0	1404432000
72	27	5.0	1407456000
72	74	5.0	1407542400
72	45	5.0	1407542400
72	67	5.0	1411430400
72	49	5.0	1411430400
72	42	5.0	1411430400
72	78	5.0	1416873600
72	32	5.0	1421366400
72	18	5.0	1421366400
72	2	5.0	1421366400
72	50	5.0	1528761600
73	55	5.0	1418774400
73	44	5.0	1420070400
73	40	5.0	1420070400
73	29	5.0	1420070400
73	2	5.0	1420070400
73	42	5.0	1425254400
73	35	5.0	1425254400
74	2	5.0	1419638400
74	123	5.0	1473120000
74	82	5.0	1497139200
74	110	5.0	1500595200
74	56	5.0	1500595200
74	22	5.0	1500595200
74	15	5.0	1500595200
75	20	5.0	1412985600
75	2	5.0	1412985600
75	119	5.0	1457654400
75	144	5.0	1486598400
75	54	5.0	1486598400
75	118	5.0	1504137600
76	2	5.0	1407715200
76	30	5.0	1464652800
76	43	5.0	1468713600
76	14	5.0	1478390400
76	20	5.0	1488585600
76	80	5.0	1522022400
77	28	4.0	1407283200
77	2	5.0	1407283200
77	53	4.0	1407715200
77	66	5.0	1424304000
77	32	4.0	1424304000
77	107	5.0	1439424000
78	20	5.0	1387843200
78	38	5.0	1397260800
78	54	5.0	1407110400
78	17	5.0	1407110400
78	2	5.0	1407110400
78	55	5.0	1412380800
78	78	5.0	1413417600
78	15	5.0	1413417600
78	45	5.0	1416009600
78	71	5.0	1429660800
78	6	5.0	1437523200
78	109	1.0	1439596800
78	101	5.0	1439596800
78	87	5.0	1439596800
78	50	4.0	1439596800
78	26	5.0	1439596800
78	110	1.0	1439683200
78	74	4.0	1439683200
78	45	5.0	1441238400
78	44	5.0	1449878400
78	118	5.0	1450915200
78	139	5.0	1476403200
78	138	5.0	1477612800
78	144	5.0	1479340800
78	140	5.0	1479340800
78	23	5.0	1481846400
78	37	5.0	1482019200
78	106	5.0	1492128000
78	35	3.0	1494720000
78	43	5.0	1499990400
78	12	5.0	1508371200
78	125	5.0	1512345600
79	2	5.0	1406592000
79	81	5.0	1458604800
79	139	5.0	1483401600
79	54	5.0	1483401600
79	21	5.0	1483401600
79	22	5.0	1483401600
79	20	5.0	1483401600
79	119	5.0	1490486400
79	62	5.0	1490486400
80	73	5.0	1405036800
80	71	5.0	1405036800
80	2	5.0	1405036800
80	45	5.0	1405987200
80	40	5.0	1483747200
80	22	5.0	1484438400
80	16	5.0	1484438400
81	75	5.0	1403654400
81	26	5.0	1403654400
81	22	5.0	1403654400
81	20	5.0	1403654400
81	2	5.0	1403654400
82	2	5.0	1400803200
82	138	5.0	1485648000
82	22	5.0	1485648000
82	20	5.0	1485648000
82	82	5.0	1495843200
83	30	5.0	1389312000
83	2	5.0	1398384000
83	26	5.0	1507680000
83	119	5.0	1525910400
83	4	5.0	1525910400
84	2	5.0	1397606400
84	136	5.0	1493596800
84	13	5.0	1493596800
84	37	5.0	1516924800
84	28	5.0	1516924800
85	55	5.0	1387584000
85	2	5.0	1396656000
85	26	5.0	1398902400
85	139	5.0	1483142400
85	45	5.0	1483142400
85	29	5.0	1494806400
86	2	5.0	1392681600
86	25	5.0	1434931200
86	82	5.0	1468022400
86	132	5.0	1506124800
86	23	5.0	1506124800
86	138	5.0	1513555200
86	142	5.0	1513555200
87	7	5.0	1327968000
87	20	4.0	1392422400
87	17	4.0	1392422400
87	2	5.0	1392422400
87	82	5.0	1477526400
88	6	4.0	1355270400
88	2	5.0	1391904000
88	71	5.0	1423440000
88	27	5.0	1423440000
88	20	5.0	1423440000
88	54	3.0	1447977600
88	22	2.0	1447977600
89	71	5.0	1388966400
89	2	5.0	1390176000
89	139	5.0	1483660800
89	136	5.0	1483660800
89	21	5.0	1483660800
89	49	5.0	1485734400
90	79	5.0	1390003200
90	76	5.0	1390003200
90	74	4.0	1390003200
90	63	5.0	1390003200
90	57	5.0	1390003200
90	53	5.0	1390003200
90	50	5.0	1390003200
90	45	3.0	1390003200
90	41	3.0	1390003200
90	47	5.0	1390003200
90	29	5.0	1390003200
90	31	5.0	1390003200
90	26	5.0	1390003200
90	14	5.0	1390003200
90	12	5.0	1390003200
90	10	5.0	1390003200
90	2	5.0	1390003200
91	2	5.0	1389139200
91	74	5.0	1418342400
91	67	5.0	1418342400
91	82	5.0	1476835200
91	21	5.0	1512432000
91	119	5.0	1520467200
92	2	5.0	1387584000
92	29	5.0	1388016000
92	74	5.0	1441584000
92	26	5.0	1441584000
92	15	5.0	1441584000
92	12	5.0	1441584000
93	2	5.0	1386979200
93	71	5.0	1388361600
93	65	4.0	1388361600
93	57	4.0	1388361600
93	26	5.0	1389484800
94	2	5.0	1377475200
94	75	5.0	1407110400
94	28	5.0	1407110400
94	73	5.0	1409011200
94	29	5.0	1409011200
94	23	5.0	1470960000
95	2	5.0	1364947200
95	110	5.0	1420502400
95	67	5.0	1420502400
95	55	5.0	1420502400
95	43	5.0	1420502400
96	2	4.0	1359504000
96	126	5.0	1498435200
96	103	5.0	1498435200
96	68	5.0	1498435200
96	67	5.0	1502236800
97	138	5.0	1523232000
97	12	5.0	1523232000
97	3	5.0	1523232000
97	22	5.0	1530316800
97	21	5.0	1530316800
98	81	5.0	1521849600
98	23	5.0	1521849600
98	21	5.0	1521849600
98	22	5.0	1521849600
98	3	5.0	1521849600
99	140	5.0	1482105600
99	141	5.0	1482105600
99	142	5.0	1483315200
99	21	5.0	1483315200
99	22	5.0	1483315200
99	3	5.0	1520208000
100	142	5.0	1517011200
100	141	5.0	1517011200
100	136	5.0	1517011200
100	119	5.0	1517011200
100	21	5.0	1517011200
100	20	5.0	1517011200
100	3	5.0	1517011200
101	17	5.0	1432944000
101	82	5.0	1438905600
101	144	5.0	1515801600
101	138	5.0	1515801600
101	3	5.0	1515801600
102	138	5.0	1480982400
102	139	5.0	1486166400
102	21	5.0	1486166400
102	119	5.0	1495411200
102	3	5.0	1514505600
103	120	5.0	1450742400
103	119	5.0	1480377600
103	21	5.0	1481241600
103	20	5.0	1481587200
103	75	5.0	1483401600
103	22	5.0	1513555200
103	3	5.0	1513555200
104	23	4.0	1467504000
104	144	5.0	1483574400
104	142	5.0	1484352000
104	108	5.0	1484352000
104	98	5.0	1487894400
104	3	5.0	1512777600
105	144	5.0	1512432000
105	142	5.0	1512432000
105	119	5.0	1512432000
105	23	5.0	1512432000
105	3	5.0	1512432000
106	40	5.0	1481673600
106	123	5.0	1501027200
106	71	5.0	1501027200
106	67	5.0	1501027200
106	45	5.0	1501027200
106	3	5.0	1503705600
107	144	5.0	1517702400
107	56	5.0	1517702400
107	50	5.0	1517702400
107	35	5.0	1517702400
107	5	5.0	1517702400
108	120	5.0	1510358400
108	54	5.0	1510358400
108	23	5.0	1510358400
108	22	5.0	1510358400
108	5	5.0	1510358400
109	82	5.0	1453075200
109	20	5.0	1453420800
109	25	5.0	1455840000
109	17	5.0	1456531200
109	23	5.0	1506729600
109	6	5.0	1506988800
109	81	5.0	1507075200
110	138	5.0	1513209600
110	142	5.0	1513209600
110	140	5.0	1513209600
110	123	5.0	1513209600
110	111	5.0	1513209600
110	110	5.0	1513209600
110	77	5.0	1513209600
110	67	5.0	1513209600
110	54	5.0	1513209600
110	36	5.0	1513209600
110	26	5.0	1513209600
110	14	5.0	1513209600
110	4	5.0	1513209600
111	144	5.0	1489276800
111	142	5.0	1489276800
111	119	5.0	1489276800
111	53	5.0	1489276800
111	5	5.0	1489276800
112	104	5.0	1480291200
112	103	5.0	1480291200
112	57	5.0	1480291200
112	18	5.0	1480291200
112	5	5.0	1480291200
113	140	5.0	1486339200
113	54	5.0	1486339200
113	21	5.0	1486339200
113	23	5.0	1486339200
113	22	5.0	1486339200
113	20	5.0	1486339200
113	17	5.0	1486339200
113	6	5.0	1486339200
114	81	5.0	1486339200
114	54	5.0	1486339200
114	21	5.0	1486339200
114	4	5.0	1486339200
114	125	5.0	1492473600
115	22	5.0	1450915200
115	23	3.0	1472428800
115	54	5.0	1485648000
115	20	5.0	1485648000
115	4	5.0	1485648000
115	21	5.0	1485820800
115	141	5.0	1496534400
116	54	5.0	1466035200
116	25	5.0	1466035200
116	21	5.0	1466035200
116	22	5.0	1466035200
116	20	5.0	1466035200
116	5	5.0	1466035200
117	5	5.0	1461369600
117	82	3.0	1463788800
117	54	3.0	1463788800
117	21	3.0	1463788800
117	131	4.0	1463875200
118	54	5.0	1482278400
118	21	5.0	1482278400
118	23	5.0	1482278400
118	4	5.0	1482278400
118	138	3.0	1520208000
119	139	5.0	1480982400
119	138	5.0	1480982400
119	142	5.0	1480982400
119	119	5.0	1480982400
119	4	5.0	1480982400
120	6	5.0	1417910400
120	75	5.0	1449532800
120	25	5.0	1449532800
120	4	5.0	1480377600
120	24	5.0	1483574400
121	118	5.0	1453248000
121	82	5.0	1470528000
121	26	5.0	1470528000
121	20	5.0	1470528000
121	6	5.0	1470528000
121	29	4.0	1482105600
121	10	5.0	1482105600
122	4	5.0	1404777600
122	50	5.0	1464134400
122	56	5.0	1479513600
122	55	5.0	1479513600
122	12	5.0	1479513600
122	37	5.0	1480291200
122	26	5.0	1480291200
122	16	5.0	1480291200
123	138	4.0	1525737600
123	133	4.0	1525737600
123	82	4.0	1525737600
123	67	4.0	1525737600
123	7	4.0	1525737600
124	20	5.0	1457049600
124	35	4.0	1463097600
124	9	5.0	1465948800
124	6	5.0	1467158400
124	27	5.0	1526860800
125	82	5.0	1463616000
125	54	5.0	1463616000
125	25	5.0	1463616000
125	20	5.0	1463616000
125	6	5.0	1463616000
126	22	5.0	1451260800
126	139	5.0	1483315200
126	54	5.0	1483315200
126	128	3.0	1506816000
126	7	5.0	1512172800
127	104	5.0	1493596800
127	110	5.0	1501891200
127	74	5.0	1501891200
127	33	5.0	1501891200
127	7	5.0	1501891200
128	118	5.0	1464998400
128	82	5.0	1468713600
128	22	5.0	1485648000
128	7	5.0	1501286400
128	21	5.0	1518307200
129	145	5.0	1480896000
129	81	5.0	1489968000
129	7	5.0	1489968000
129	17	5.0	1490227200
129	21	5.0	1491177600
130	6	5.0	1398384000
130	115	5.0	1477958400
130	71	5.0	1477958400
130	35	5.0	1477958400
130	126	5.0	1513728000
130	26	5.0	1513728000
130	21	5.0	1514937600
131	7	5.0	1436745600
131	22	5.0	1447200000
131	139	5.0	1492732800
131	119	5.0	1492732800
131	21	5.0	1492732800
131	20	5.0	1492732800
131	23	5.0	1495756800
132	50	5.0	1397520000
132	74	5.0	1411430400
132	45	5.0	1429228800
132	7	5.0	1430611200
132	104	5.0	1436486400
132	26	5.0	1440288000
132	23	5.0	1469664000
133	111	5.0	1483142400
133	14	5.0	1483142400
133	55	5.0	1483920000
133	8	5.0	1483920000
133	43	5.0	1517788800
133	37	5.0	1517788800
134	51	5.0	1481846400
134	45	5.0	1481846400
134	67	5.0	1482710400
134	8	5.0	1482710400
134	48	5.0	1483056000
135	116	5.0	1468886400
135	107	5.0	1468886400
135	76	5.0	1468886400
135	74	5.0	1468886400
135	48	5.0	1468886400
135	45	5.0	1468886400
135	29	5.0	1468886400
135	26	5.0	1468886400
135	8	5.0	1468886400
135	82	5.0	1481414400
135	90	5.0	1489276800
135	58	5.0	1490745600
136	123	5.0	1462147200
136	110	5.0	1462147200
136	76	5.0	1462147200
136	63	5.0	1462147200
136	45	5.0	1462147200
136	34	5.0	1462147200
136	8	5.0	1462147200
137	57	5.0	1458345600
137	34	5.0	1458345600
137	30	5.0	1458345600
137	26	5.0	1458345600
137	8	5.0	1458345600
137	65	5.0	1486684800
137	37	5.0	1486684800
137	29	5.0	1494288000
137	136	5.0	1513728000
137	85	5.0	1513728000
137	53	5.0	1513728000
137	119	5.0	1513900800
138	41	4.0	1458259200
138	26	5.0	1458259200
138	21	5.0	1458259200
138	16	5.0	1458259200
138	8	5.0	1458259200
139	33	5.0	1453593600
139	8	5.0	1453593600
139	73	5.0	1482796800
139	34	5.0	1482796800
139	113	4.0	1533340800
140	110	5.0	1453248000
140	81	5.0	1453248000
140	55	5.0	1453248000
140	40	5.0	1453248000
140	27	5.0	1453248000
140	8	5.0	1453248000
141	55	5.0	1380412800
141	15	5.0	1380412800
141	34	5.0	1397433600
141	14	5.0	1397433600
141	12	5.0	1397433600
141	9	5.0	1397433600
142	87	5.0	1522108800
142	76	5.0	1522108800
142	63	5.0	1522108800
142	45	5.0	1522108800
142	96	5.0	1526256000
142	93	5.0	1526256000
142	27	5.0	1526256000
142	12	5.0	1526256000
142	9	5.0	1526256000
142	99	5.0	1527724800
143	14	2.0	1521158400
143	110	2.0	1521158400
143	50	2.0	1521158400
143	41	2.0	1521158400
143	12	2.0	1521158400
143	9	2.0	1521158400
144	83	5.0	1491350400
144	48	5.0	1491350400
144	10	5.0	1506988800
144	15	5.0	1517961600
144	14	5.0	1517961600
144	9	5.0	1517961600
145	59	5.0	1505088000
145	136	5.0	1505088000
145	130	5.0	1505088000
145	111	5.0	1505088000
145	74	5.0	1505088000
145	12	5.0	1505088000
145	9	5.0	1505088000
146	110	5.0	1502409600
146	26	5.0	1502409600
146	9	5.0	1502409600
146	130	5.0	1506816000
146	129	5.0	1506816000
147	50	1.0	1498867200
147	24	1.0	1498867200
147	9	1.0	1498867200
147	80	3.0	1512950400
147	34	3.0	1512950400
147	28	3.0	1512950400
148	55	5.0	1420243200
148	30	5.0	1452384000
148	14	5.0	1467504000
148	59	5.0	1471132800
148	63	5.0	1471132800
148	9	5.0	1492819200
148	80	5.0	1517011200
149	50	5.0	1451692800
149	14	5.0	1451692800
149	15	5.0	1451692800
149	12	5.0	1451692800
149	9	5.0	1489795200
150	32	5.0	1485216000
150	9	5.0	1485216000
150	70	5.0	1514505600
150	69	5.0	1524096000
150	28	4.0	1524096000
150	15	5.0	1524096000
151	107	5.0	1485043200
151	88	5.0	1485043200
151	63	5.0	1485043200
151	55	5.0	1485043200
151	40	5.0	1485043200
151	9	5.0	1485043200
152	147	5.0	1484870400
152	70	5.0	1484870400
152	51	5.0	1484870400
152	44	5.0	1484870400
152	24	5.0	1484870400
152	12	5.0	1484870400
152	10	5.0	1484870400
152	81	5.0	1515801600
153	56	5.0	1458864000
153	66	5.0	1481068800
153	31	5.0	1481068800
153	24	5.0	1481068800
153	10	5.0	1483833600
153	12	5.0	1489104000
154	11	5.0	1468627200
154	74	5.0	1476230400
154	10	5.0	1482019200
154	106	5.0	1483142400
154	15	5.0	1515888000
155	123	5.0	1481500800
155	108	5.0	1481500800
155	103	5.0	1481500800
155	83	5.0	1481500800
155	66	5.0	1481500800
155	64	5.0	1481500800
155	41	5.0	1481500800
155	10	5.0	1481500800
156	12	5.0	1450742400
156	15	5.0	1464480000
156	117	5.0	1468800000
156	9	5.0	1468800000
156	39	5.0	1473206400
156	28	5.0	1473206400
156	10	5.0	1473206400
156	137	5.0	1473724800
156	74	5.0	1480982400
156	147	5.0	1484611200
156	70	5.0	1499731200
157	71	5.0	1421884800
157	56	5.0	1421884800
157	45	5.0	1421884800
157	10	5.0	1471910400
157	123	5.0	1472169600
157	12	5.0	1472169600
158	128	5.0	1454889600
158	110	5.0	1454889600
158	88	5.0	1454889600
158	74	5.0	1454889600
158	63	5.0	1454889600
158	10	5.0	1454889600
159	119	5.0	1454630400
159	73	5.0	1454630400
159	22	5.0	1454630400
159	14	5.0	1454630400
159	10	5.0	1454630400
159	68	5.0	1486944000
159	136	5.0	1488585600
159	115	5.0	1488585600
160	29	5.0	1450310400
160	76	5.0	1450483200
160	52	5.0	1450483200
160	15	5.0	1450483200
160	12	5.0	1450483200
160	10	5.0	1450483200
160	20	5.0	1512518400
161	117	5.0	1472256000
161	64	5.0	1472256000
161	35	5.0	1472256000
161	32	5.0	1472256000
161	9	5.0	1472256000
161	67	5.0	1474329600
162	9	5.0	1470873600
162	139	5.0	1496102400
162	133	5.0	1496102400
162	118	5.0	1496102400
162	82	5.0	1496102400
162	54	5.0	1496102400
163	9	5.0	1470009600
163	49	5.0	1485907200
163	131	5.0	1494806400
163	82	5.0	1494806400
163	23	5.0	1494806400
164	50	5.0	1447200000
164	42	5.0	1447200000
164	10	5.0	1447200000
164	137	5.0	1489276800
164	74	5.0	1489276800
164	24	5.0	1489276800
164	12	5.0	1489276800
165	106	5.0	1439942400
165	94	5.0	1439942400
165	29	5.0	1439942400
165	14	5.0	1439942400
165	10	5.0	1439942400
